final f1,baseline f1,f1 difference,final false positive rate,baseline false positive rate,false positive rate difference,final recall,baseline recall,recall difference
0.8030018761726079,0.7838827838827839,0.019119092289824002,0.19342359767891681,0.218568665377176,-0.025145067698259194,0.9771689497716894,0.9771689497716894,0.0
0.7855711422845691,0.7547892720306514,0.030781870253917765,0.1891385767790262,0.2303370786516854,-0.04119850187265919,0.9702970297029703,0.9752475247524752,-0.004950495049504955
0.8007312614259597,0.7942238267148014,0.006507434711158333,0.2046783625730994,0.21637426900584794,-0.011695906432748537,0.9820627802690582,0.9865470852017937,-0.004484304932735439
0.7913385826771654,0.7784200385356455,0.012918544141519939,0.19360902255639098,0.212406015037594,-0.018796992481203006,0.9852941176470589,0.9901960784313726,-0.004901960784313708
0.7967479674796748,0.7686274509803922,0.0281205164992826,0.17757009345794392,0.21121495327102804,-0.03364485981308413,0.9751243781094527,0.9751243781094527,0.0
0.836852207293666,0.8111111111111111,0.025741096182554934,0.15594541910331383,0.19103313840155944,-0.03508771929824561,0.9775784753363229,0.9820627802690582,-0.004484304932735328
0.8136272545090181,0.7771428571428571,0.03648439736616094,0.16824196597353497,0.21550094517958412,-0.047258979206049156,0.9806763285024155,0.9855072463768116,-0.004830917874396157
0.750561797752809,0.7405764966740577,0.009985301078751285,0.18214285714285713,0.19285714285714287,-0.010714285714285732,0.9488636363636364,0.9488636363636364,0.0
0.8070175438596491,0.7893738140417458,0.017643729817903298,0.18250950570342206,0.20722433460076045,-0.024714828897338392,0.9857142857142858,0.9904761904761905,-0.004761904761904745
0.821969696969697,0.8021978021978022,0.019771894771894782,0.17153996101364521,0.20272904483430798,-0.031189083820662766,0.9730941704035875,0.9820627802690582,-0.008968609865470767
0.8164794007490637,0.8096118299445472,0.0068675708045164985,0.18604651162790697,0.19767441860465115,-0.011627906976744179,0.990909090909091,0.9954545454545455,-0.004545454545454519
0.803960396039604,0.7868217054263565,0.017138690613247465,0.17803030303030304,0.19886363636363635,-0.020833333333333315,0.9759615384615384,0.9759615384615384,0.0
0.8370221327967807,0.8187134502923976,0.01830868250438311,0.14694656488549618,0.1736641221374046,-0.026717557251908414,0.9811320754716981,0.9905660377358491,-0.009433962264150941
0.8,0.7763401109057301,0.02365988909426997,0.19083969465648856,0.22709923664122136,-0.0362595419847328,0.9811320754716981,0.9905660377358491,-0.009433962264150941
0.7917525773195876,0.7649402390438247,0.026812338275762904,0.18566176470588236,0.21691176470588236,-0.03125,1.0,1.0,0.0
0.8084291187739464,0.7962616822429907,0.012167436530955755,0.18269230769230768,0.20384615384615384,-0.021153846153846162,0.9768518518518519,0.9861111111111112,-0.0092592592592593
0.8246268656716418,0.8065693430656934,0.018057522605948395,0.1793372319688109,0.20272904483430798,-0.023391812865497075,0.9910313901345291,0.9910313901345291,0.0
